employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
90,Taylor,Miller,Male,he/him,36,1984-05-30,Sales,Commercial,2,Senior Director,"New York, NY",,89821,True,0.121,True,0.0226,Full-time,Active,2020-05-30,,Other,Single,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,1,2021-01-30,0,,2021-04-30,11,3.24,89821,60.338224618311926,0.37342432971037287
91,Casey,Smith,Male,she/her,37,1983-06-30,Sales,Commercial,4,Analyst,Remote,,114577,True,0.173,True,0.0892,Full-time,Active,2020-06-30,,Hispanic,Married,High School,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,3,2021-04-30,0,,2021-04-30,10,3.13,114577,60.00755435557544,0.423588349696829
92,Drew,Jones,Male,she/her,35,1985-10-30,HR,Corporate,1,Senior Director,Remote,,70389,False,0.0,True,0.0637,Full-time,Terminated,2020-10-30,2022-02-28,White,Married,Bachelor,Monthly,False,False,CC1008,1.0,Non-exempt,False,Not in plan,False,1,2021-07-30,0,,2021-04-30,6,2.08,70389,35.18907392061396,0.6493056387632639
93,Taylor,Brown,Female,she/her,42,1978-10-30,Operations,Corporate,3,Analyst,"Austin, TX",,70818,False,0.0,True,0.0619,Full-time,Terminated,2020-10-30,2022-05-30,Hispanic,Married,Bachelor,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,6,3.17,70818,60.90281475999218,0.4220265828709638
94,Jordan,Williams,Male,she/her,31,1989-05-30,Product,Tech,1,Manager,"Seattle, WA",,112553,False,0.0,True,0.0437,Full-time,Terminated,2020-05-30,2022-04-30,Asian,Single,Master,Monthly,False,False,CC1009,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,11,3.43,112553,75.38954680884372,0.22685939941730685
95,Alex,Smith,Female,she/her,25,1995-06-30,Operations,Corporate,2,Senior Manager,"San Francisco, CA",,65852,False,0.0,True,0.098,Full-time,Terminated,2020-06-30,2021-10-30,Hispanic,Single,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,10,3.12,65852,58.565581394094096,0.43504773255585455
96,Drew,Jones,Female,he/him,35,1985-12-30,Product,Tech,5,Director,"Seattle, WA",,119943,True,0.055,False,0.0,Full-time,Active,2020-12-30,,Other,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,4,3.86,119943,75.12698000929797,0.24606382499547363
97,Morgan,Davis,Female,he/him,36,1983-08-30,Engineering,Tech,3,Manager,Remote,,115705,False,0.0,True,0.0659,Full-time,Active,2019-08-30,,Asian,Single,Bachelor,Monthly,False,False,CC1001,0.8,Exempt,False,Not in plan,False,0,,0,,2021-04-30,20,3.22,119717,63.93729840893207,0.36433107205482795
98,Jamie,Jones,Female,he/him,33,1987-06-30,Operations,Corporate,2,Senior Director,"Austin, TX",,61791,False,0.0,True,0.0283,Full-time,Active,2020-06-30,,Asian,Married,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,2,2021-03-30,0,,2021-04-30,10,2.84,61791,61.48425778398807,0.43352337168236754
99,Casey,Smith,Female,he/him,28,1992-09-30,Sales,Commercial,1,VP,"Seattle, WA",,80282,False,0.0,True,0.0529,Full-time,Active,2020-09-30,,White,Married,Associate,Monthly,False,False,CC1001,1.0,Non-exempt,False,Not in plan,False,2,2021-07-30,0,,2021-04-30,7,3.47,80282,67.5587084310314,0.2790633042116592
100,Cameron,Davis,Male,he/him,42,1977-12-30,Engineering,Tech,1,Director,Remote,,102725,False,0.0,False,0.0,Full-time,Terminated,2019-12-30,2023-07-30,Hispanic,Single,Bachelor,Monthly,False,False,CC1005,1.0,Non-exempt,False,Not in plan,False,2,2020-03-30,0,,2021-04-30,16,2.62,107434,49.92346626165427,0.5048538266650754
101,Jordan,Garcia,Male,she/her,33,1987-11-30,Engineering,Tech,3,VP,"New York, NY",,100585,False,0.0,True,0.0363,Full-time,Terminated,2020-11-30,2023-06-30,Black,Single,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,5,3.27,100585,75.02424163346105,0.24057852875103294
102,Jamie,Davis,Female,he/him,35,1984-12-30,Finance,Corporate,2,Senior Analyst,"Seattle, WA",,95958,False,0.0,False,0.0,Full-time,Active,2019-12-30,,White,Single,Master,Monthly,False,False,CC1013,0.8,Exempt,False,Not in plan,False,0,,0,,2021-04-30,16,2.97,98907,57.836725767262664,0.41976623526330537
103,Robin,Smith,Female,he/him,40,1979-12-30,Engineering,Tech,3,Analyst,"New York, NY",,107605,False,0.0,True,0.0938,Full-time,Active,2019-12-30,,Hispanic,Married,Master,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,1,2020-10-30,0,,2021-04-30,16,2.56,112476,52.474073056088095,0.4749075929651107
104,Drew,Smith,Female,she/her,28,1991-06-30,Sales,Commercial,3,Director,Remote,,93694,False,0.0,False,0.0,Full-time,Terminated,2019-06-30,2024-02-29,Black,Single,Master,Monthly,False,True,CC1004,1.0,Exempt,False,Not in plan,False,1,2019-09-30,0,,2021-04-30,22,3.63,95595,70.11760052988136,0.28307191503176243
105,Robin,Davis,Female,he/him,36,1984-05-30,Engineering,Tech,2,Manager,"Seattle, WA",,123605,False,0.0,True,0.0779,Full-time,Terminated,2020-05-30,2022-09-30,Asian,Divorced,Associate,Monthly,False,False,CC1011,1.0,Exempt,False,Not in plan,False,1,2020-08-30,0,,2021-04-30,11,2.61,123605,56.85541427521059,0.4344955942251837
106,Robin,Smith,Male,she/her,39,1981-04-30,Engineering,Tech,1,Senior Analyst,"San Francisco, CA",,113841,True,0.112,True,0.0464,Full-time,Active,2020-04-30,,White,Single,Bachelor,Monthly,False,False,CC1005,0.8,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,12,3.04,117623,43.65243636501974,0.5805199735300065
108,Taylor,Rodriguez,Female,she/her,29,1991-09-30,HR,Corporate,2,Analyst,"New York, NY",,74679,False,0.0,True,0.068,Full-time,Active,2020-09-30,,White,Single,Bachelor,Monthly,False,False,CC1009,1.0,Exempt,False,Not in plan,False,2,2021-08-30,0,,2021-04-30,7,3.63,74679,75.41774447263383,0.208755454874384
109,Alex,Smith,Female,he/him,36,1984-06-30,Engineering,Tech,2,Senior Analyst,"San Francisco, CA",,140940,True,0.145,True,0.0221,Contractor,Active,2020-06-30,,White,Single,Bachelor,Monthly,False,False,CC1005,0.5,Exempt,False,Not in plan,False,0,,0,,2021-04-30,10,2.7,140940,62.86248429371462,0.4456003759619671
110,Riley,Garcia,Male,he/him,37,1984-02-28,Engineering,Tech,4,Senior Manager,Remote,,124453,False,0.0,True,0.0983,Full-time,Terminated,2021-02-28,2022-01-28,Black,Married,Bachelor,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,4,2021-12-28,0,,2021-04-30,2,3.37,124453,69.20141155195935,0.30170772940446483
111,Casey,Smith,Male,she/her,36,1984-09-30,Product,Tech,3,Senior Manager,Remote,,121601,True,0.145,True,0.039,Full-time,Active,2020-09-30,,White,Single,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,3,2021-04-30,0,,2021-04-30,7,2.8,121601,55.1541548150994,0.452725366375212
112,Taylor,Brown,Male,he/him,33,1986-12-30,Sales,Commercial,2,Director,"New York, NY",,83949,True,0.104,True,0.0316,Full-time,Active,2019-12-30,,White,Single,Bachelor,Monthly,False,True,CC1000,1.0,Exempt,False,Not in plan,False,2,2020-03-30,0,,2021-04-30,16,2.69,84931,58.43282651514474,0.4681625432498715
113,Taylor,Wilson,Female,he/him,40,1979-08-30,Product,Tech,2,Senior Director,"Seattle, WA",,108325,False,0.0,True,0.0284,Full-time,Active,2019-08-30,,Black,Single,Master,Monthly,False,False,CC1003,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,20,2.58,111258,54.13819527590984,0.4781160592216131
114,Casey,Johnson,Female,he/him,34,1986-09-30,Marketing,Commercial,1,Senior Manager,"Austin, TX",,90483,True,0.069,True,0.01,Full-time,Active,2020-09-30,,White,Single,PhD,Monthly,False,False,CC1019,1.0,Non-exempt,True,In plan,False,1,2021-01-30,0,,2021-04-30,7,3.54,90483,68.15126078824018,0.35117105448572167
115,Robin,Jones,Female,she/her,28,1992-02-29,Engineering,Tech,1,VP,Remote,,108917,False,0.0,True,0.0454,Full-time,Terminated,2020-02-29,2022-01-29,White,Single,Bachelor,Monthly,False,False,CC1008,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,14,3.67,110969,67.77696698086706,0.3738607944240808
116,Casey,Rodriguez,Male,she/her,38,1982-01-30,Engineering,Tech,4,VP,Remote,,131521,False,0.0,True,0.0516,Contractor,Active,2020-01-30,,White,Married,Master,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,False,3,2020-08-30,0,,2021-04-30,15,2.91,138445,62.83747468111824,0.38468467439421916
117,Alex,Williams,Female,she/her,39,1982-04-30,Engineering,Tech,3,Manager,"San Francisco, CA",,117356,False,0.0,False,0.0,Full-time,Terminated,2021-04-30,2025-01-30,Black,Married,Master,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,0,2.85,117356,54.33415646625422,0.4100083368273843
118,Taylor,Williams,Male,he/him,26,1994-01-30,Product,Tech,2,Director,"San Francisco, CA",,98866,True,0.19,False,0.0,Contractor,Terminated,2020-01-30,2021-08-30,White,Single,Bachelor,Monthly,False,True,CC1010,1.0,Exempt,False,Not in plan,False,2,2020-09-30,0,,2021-04-30,15,3.3,100589,62.8308807978888,0.3770750765801304
119,Jordan,Rodriguez,Female,he/him,32,1989-04-30,Support,Tech,2,Senior Director,"Seattle, WA",,61436,False,0.0,True,0.0807,Full-time,Terminated,2021-04-30,2025-01-30,Other,Single,Master,Monthly,False,True,CC1009,1.0,Exempt,False,Not in plan,False,1,2022-02-28,0,,2021-04-30,0,3.64,61436,69.65832916355572,0.28569913614382497
120,Robin,Smith,Male,he/him,28,1991-09-30,Marketing,Commercial,1,Senior Manager,"Austin, TX",,74697,False,0.0,True,0.0636,Full-time,Active,2019-09-30,,White,Single,Bachelor,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,True,1,2020-07-30,0,,2021-04-30,19,3.48,77810,68.19209211080288,0.3239201518681699
122,Riley,Smith,Female,she/her,39,1981-11-30,Engineering,Tech,3,VP,"New York, NY",,116126,False,0.0,True,0.0108,Full-time,Terminated,2020-11-30,2023-08-30,White,Married,Bachelor,Monthly,False,False,CC1016,0.8,Exempt,True,In plan,False,0,,0,,2021-04-30,5,3.07,116126,56.48184800883381,0.4342140231316956
123,Robin,Jones,Male,she/her,27,1994-04-30,Engineering,Tech,2,Senior Analyst,"New York, NY",,97470,False,0.0,False,0.0,Full-time,Terminated,2021-04-30,2021-05-30,White,Single,Master,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,0,2.88,97470,50.93360893206594,0.5165043813430893
124,Robin,Davis,Male,he/him,36,1984-06-30,Customer Success,Commercial,2,Director,Remote,,75050,False,0.0,False,0.0,Full-time,Active,2020-06-30,,White,Single,Master,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,1,2021-02-28,0,,2021-04-30,10,3.41,75050,63.79463172527421,0.30588554233657295
125,Alex,Davis,Female,he/him,39,1982-01-30,Engineering,Tech,2,Analyst,"San Francisco, CA",,118096,False,0.0,False,0.0,Full-time,Active,2021-01-30,,White,Single,Bachelor,Monthly,False,False,CC1009,1.0,Exempt,False,Not in plan,False,2,2021-08-30,0,,2021-04-30,3,2.24,118096,49.95953811192986,0.5243525537196286
126,Casey,Wilson,Male,he/him,28,1992-12-30,Support,Tech,1,Director,"Austin, TX",,57901,False,0.0,False,0.0,Full-time,Terminated,2020-12-30,2021-05-30,White,Married,Bachelor,Monthly,False,False,CC1014,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,4,3.6,57901,73.93951403781975,0.26425536243579867
127,Alex,Davis,Male,she/her,34,1985-06-30,Engineering,Tech,1,Analyst,"Austin, TX",,140935,False,0.0,False,0.0,Full-time,Active,2019-06-30,,White,Married,Associate,Monthly,False,False,CC1006,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,22,4.69,145431,93.39329791843208,0.06129995752731894
129,Jamie,Jones,Female,she/her,36,1983-12-30,Sales,Commercial,3,Manager,"Seattle, WA",,97774,True,0.051,True,0.0582,Full-time,Active,2019-12-30,,White,Married,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,1,2020-09-30,0,,2021-04-30,16,2.35,100898,44.446632529687484,0.5559860595529091
130,Jordan,Williams,Male,he/him,33,1987-09-30,Engineering,Tech,3,VP,"San Francisco, CA",,112941,False,0.0,True,0.0438,Full-time,Active,2020-09-30,,Asian,Widowed,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,True,In plan,False,1,2021-07-30,0,,2021-04-30,7,2.14,112941,40.05548829029197,0.6109461111835419
131,Jordan,Smith,Male,she/her,34,1986-06-30,Sales,Commercial,2,Director,"New York, NY",,84788,True,0.164,True,0.0287,Full-time,Active,2020-06-30,,Asian,Married,Bachelor,Monthly,False,False,CC1015,0.8,Exempt,False,Not in plan,False,2,2021-04-30,0,,2021-04-30,10,3.01,84788,52.31666126128387,0.4698309426994419
133,Jamie,Miller,Male,she/her,32,1989-01-30,Operations,Corporate,3,Senior Analyst,"Seattle, WA",,79158,False,0.0,True,0.0128,Full-time,Active,2021-01-30,,Hispanic,Married,Bachelor,Monthly,False,True,CC1017,0.8,Exempt,False,Not in plan,False,2,2021-07-30,0,,2021-04-30,3,2.72,79158,58.234184177811926,0.42037096354229336
134,Jordan,Garcia,Male,she/her,39,1980-11-30,Product,Tech,5,Manager,"Austin, TX",,116737,True,0.098,False,0.0,Part-time,Active,2019-11-30,,White,Married,High School,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,17,2.82,119001,53.8184976662483,0.4581020470823541
135,Drew,Williams,Female,he/him,22,1997-06-30,Engineering,Tech,2,Manager,"Austin, TX",,102299,False,0.0,True,0.0306,Full-time,Terminated,2019-06-30,2025-02-28,White,Divorced,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,2,2020-05-30,0,,2021-04-30,22,3.6,106052,75.04691005097067,0.26953308253522074
136,Jamie,Miller,Male,she/her,34,1985-11-30,HR,Corporate,2,Analyst,"San Francisco, CA",,65424,False,0.0,True,0.0829,Full-time,Terminated,2019-11-30,2024-05-30,Black,Single,Bachelor,Monthly,False,False,CC1017,1.0,Exempt,False,Not in plan,False,4,2020-07-30,0,,2021-04-30,17,2.72,67401,58.0114289295893,0.4128508259257256
138,Casey,Jones,Female,she/her,33,1986-10-30,Product,Tech,1,Senior Manager,"New York, NY",,115002,False,0.0,True,0.0702,Part-time,Active,2019-10-30,,Asian,Married,Master,Monthly,False,False,CC1019,1.0,Non-exempt,False,Not in plan,False,1,2020-03-30,0,,2021-04-30,18,2.88,119706,57.53610689236048,0.37804431108590797
139,Cameron,Garcia,Male,he/him,37,1983-09-30,Engineering,Tech,1,Senior Analyst,"New York, NY",,105384,False,0.0,True,0.0156,Full-time,Terminated,2020-09-30,2024-04-30,White,Single,Bachelor,Monthly,False,False,CC1001,0.8,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,7,2.19,105384,40.282426656213275,0.5703771725969774
140,Drew,Garcia,Male,he/him,32,1988-11-30,Operations,Corporate,1,VP,"San Francisco, CA",,77250,False,0.0,True,0.0753,Full-time,Active,2020-11-30,,White,Married,Master,Monthly,False,False,CC1006,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,5,2.66,77250,51.45337825531909,0.4563505064052197
141,Jordan,Rodriguez,Female,she/her,31,1988-08-30,Product,Tech,2,VP,"Seattle, WA",,121394,False,0.0,True,0.0913,Part-time,Terminated,2019-08-30,2023-02-28,White,Married,Bachelor,Monthly,False,False,CC1003,0.5,Exempt,False,Not in plan,False,0,,0,,2021-04-30,20,2.71,125446,63.03117852398198,0.3437370613997201
142,Cameron,Jones,Male,he/him,37,1983-11-30,Sales,Commercial,4,VP,"Austin, TX",,86126,True,0.106,True,0.0431,Full-time,Active,2020-11-30,,White,Married,Master,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,False,2,2021-09-30,0,,2021-04-30,5,3.48,86126,64.06777461924978,0.3724321481547078
145,Jamie,Smith,Male,she/her,35,1985-06-30,Support,Tech,1,Senior Director,"San Francisco, CA",,66397,False,0.0,True,0.0798,Full-time,Terminated,2020-06-30,2021-06-30,Asian,Single,PhD,Monthly,False,False,CC1016,1.0,Non-exempt,False,Not in plan,False,2,2020-12-30,0,,2021-04-30,10,4.01,66397,79.6974295509544,0.21812671702037145
147,Robin,Johnson,Male,he/him,24,1996-04-30,Engineering,Tech,2,Manager,"Seattle, WA",,130245,True,0.051,True,0.0697,Full-time,Active,2020-04-30,,Asian,Married,Master,Monthly,False,False,CC1015,1.0,Non-exempt,False,Not in plan,False,0,,1,2021-04-30,2021-04-30,12,3.69,136666,70.50101495577518,0.3056109192585599
148,Alex,Brown,Male,she/her,22,1997-09-30,Marketing,Commercial,1,Senior Manager,"Seattle, WA",,82160,False,0.0,True,0.0451,Full-time,Active,2019-09-30,,Hispanic,Single,High School,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,False,1,2019-10-30,0,,2021-04-30,19,3.12,84386,54.48595531359153,0.43918194759390994
149,Jamie,Jones,Male,he/him,28,1992-09-30,Finance,Corporate,1,Manager,"Austin, TX",,82888,False,0.0,True,0.0693,Full-time,Active,2020-09-30,,Hispanic,Single,Bachelor,Monthly,False,False,CC1008,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,7,4.39,82888,88.24843002454485,0.06665534400686474
150,Robin,Smith,Male,he/him,24,1995-09-30,Finance,Corporate,1,Director,"Seattle, WA",,90552,True,0.184,True,0.0242,Full-time,Active,2019-09-30,,White,Single,Master,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,False,1,2019-10-30,0,,2021-04-30,19,2.04,93652,43.821296484336074,0.5651492711063745
151,Cameron,Williams,Male,she/her,33,1986-08-30,Finance,Corporate,4,Senior Analyst,"Austin, TX",,78549,True,0.148,False,0.0,Full-time,Active,2019-08-30,,White,Single,Bachelor,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,20,2.62,82019,55.55142424110002,0.4299052997727023
152,Drew,Garcia,Male,he/him,45,1976-02-28,Marketing,Commercial,2,Director,"San Francisco, CA",,77146,False,0.0,True,0.0241,Full-time,Terminated,2021-02-28,2023-12-28,Hispanic,Married,Bachelor,Monthly,False,False,CC1007,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,2,2.41,77146,35.992119543237735,0.5888770609339999
153,Jamie,Garcia,Male,he/him,25,1995-09-30,Engineering,Tech,1,Senior Analyst,"Seattle, WA",,108192,False,0.0,True,0.0842,Full-time,Terminated,2020-09-30,2023-10-30,White,Married,Master,Monthly,False,False,CC1005,1.0,Non-exempt,False,Not in plan,False,1,2021-01-30,0,,2021-04-30,7,3.0,108192,59.79405250423871,0.41859114019503735
154,Cameron,Williams,Female,she/her,26,1994-11-30,Engineering,Tech,1,Senior Director,Remote,,134318,False,0.0,True,0.0444,Full-time,Terminated,2020-11-30,2023-06-30,White,Married,PhD,Monthly,False,False,CC1017,1.0,Non-exempt,False,Not in plan,False,1,2021-03-30,0,,2021-04-30,5,2.93,134318,68.23247833945167,0.2929049249604077
155,Robin,Johnson,Male,he/him,36,1983-06-30,Engineering,Tech,1,VP,Remote,,123017,True,0.074,True,0.0169,Full-time,Active,2019-06-30,,White,Divorced,Bachelor,Monthly,False,False,CC1001,0.5,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,22,4.66,125830,95.32007771035727,0.09179541765526994
158,Riley,Brown,Female,he/him,30,1991-01-30,Engineering,Tech,2,Analyst,"San Francisco, CA",,102862,False,0.0,True,0.0141,Full-time,Active,2021-01-30,,White,Single,High School,Monthly,False,True,CC1008,1.0,Exempt,False,Not in plan,False,2,2021-04-30,0,,2021-04-30,3,2.19,102862,32.95269804602733,0.6943461613107351
159,Jordan,Brown,Male,she/her,34,1985-08-30,Finance,Corporate,1,VP,"Seattle, WA",,102881,False,0.0,True,0.0802,Full-time,Active,2019-08-30,,White,Single,Master,Monthly,False,False,CC1009,0.8,Non-exempt,False,Not in plan,False,0,,0,,2021-04-30,20,2.96,107755,58.669340690486365,0.44928539854076466
160,Cameron,Johnson,Female,she/her,42,1978-06-30,Finance,Corporate,2,Senior Analyst,"Austin, TX",,74986,False,0.0,True,0.0792,Full-time,Active,2020-06-30,,White,Single,Bachelor,Monthly,False,False,CC1004,1.0,Exempt,False,Not in plan,False,1,2020-08-30,0,,2021-04-30,10,3.32,74986,63.031694639735164,0.36449113860760524
161,Cameron,Rodriguez,Male,he/him,32,1989-03-30,Engineering,Tech,2,Analyst,"Seattle, WA",,116139,False,0.0,True,0.067,Full-time,Active,2021-03-30,,Asian,Married,Bachelor,Monthly,False,True,CC1009,1.0,Exempt,False,Not in plan,False,2,2021-09-30,0,,2021-04-30,1,3.17,116139,60.75785270462246,0.4279009288086451
162,Casey,Miller,Female,she/her,34,1987-01-30,HR,Corporate,2,Senior Analyst,"Austin, TX",,76143,False,0.0,True,0.0174,Contractor,Active,2021-01-30,,Asian,Single,Bachelor,Monthly,False,False,CC1016,1.0,Exempt,False,Not in plan,False,0,,0,,2021-04-30,3,2.22,76143,40.45867887146596,0.6216314796994992
163,Alex,Rodriguez,Male,she/her,38,1982-05-30,Finance,Corporate,1,Senior Director,"San Francisco, CA",,82325,True,0.157,True,0.0329,Full-time,Terminated,2020-05-30,2025-01-30,White,Married,PhD,Monthly,False,False,CC1005,0.8,Non-exempt,False,Not in plan,False,1,2021-01-30,0,,2021-04-30,11,3.3,82325,54.731349880050836,0.4031434270851479
164,Alex,Brown,Male,he/him,28,1991-06-30,Engineering,Tech,3,Manager,Remote,,117793,False,0.0,True,0.0462,Full-time,Active,2019-06-30,,White,Single,Associate,Monthly,False,False,CC1011,1.0,Exempt,False,Not in plan,False,2,2020-05-30,0,,2021-04-30,22,1.9,121239,37.8581656952929,0.6201727213483222
165,Robin,Miller,Male,she/her,29,1991-04-30,Engineering,Tech,2,Senior Analyst,"San Francisco, CA",,128450,False,0.0,True,0.0587,Full-time,Active,2020-04-30,,Hispanic,Single,Bachelor,Monthly,False,False,CC1009,0.8,Exempt,True,In plan,False,1,2020-10-30,0,,2021-04-30,12,3.87,132507,78.59560712361497,0.1943550932212604
